ordinal,date,status,cash,net,fee,extra_cash,days_missing,restore_date,auction_quantity,restore_clock,restore_price,restore_kind,missed_dividend
0,2018-06-08,retained_sale_restricted,0.0,0.0,0.0,0.0,0,2018-06-08,unknown,,,,
1,2018-06-11,completed,-2795.906322399997,-12.819377911049964,32.7263224,2795.9063223999983,2,2018-06-13,unknown,09:25,24.55,open_proxy,0.0
2,2018-06-12,completed,-619.2188105999982,-2.5811538582742735,34.9488106,619.2188105999994,1,2018-06-13,unknown,09:25,24.55,open_proxy,0.0
3,2018-06-13,completed,1148.1732721000046,4.464126252332833,36.71172790000001,0.0,1,2018-06-14,unknown,09:25,24.51,open_proxy,0.0
4,2018-06-14,completed,632.8588519000017,2.717298634177766,34.1961481,0.0,1,2018-06-15,unknown,09:25,22.6,open_proxy,0.0
5,2018-06-15,completed,694.3380975000042,3.0750137178919585,33.456902500000005,0.0,1,2018-06-19,unknown,09:25,21.83,open_proxy,0.0
6,2018-06-19,retained_sale_restricted,0.0,0.0,0.0,0.0,0,2018-06-19,unknown,,,,
7,2018-06-20,completed,209.63073259999942,1.055542460221548,30.6392674,0.0,1,2018-06-21,unknown,09:25,19.6,open_proxy,0.0
8,2018-06-21,completed,423.18668970000107,2.3290406697853663,28.878310300000003,0.0,1,2018-06-22,unknown,09:25,17.7,open_proxy,0.0
9,2018-06-22,completed,51.872561000002975,0.27709701388890473,29.457439,0.0,1,2018-06-25,unknown,09:25,18.62,open_proxy,0.0
10,2018-06-25,completed,423.10510970000024,2.323476714442615,28.919890300000002,0.0,1,2018-06-26,unknown,09:25,17.74,open_proxy,0.0
11,2018-06-26,completed,-17.77633470000024,-0.09593272908796677,29.261334700000003,17.776334700000007,1,2018-06-27,unknown,09:25,18.5,open_proxy,0.0
12,2018-06-27,completed,2.7643354999998744,0.01513046250684113,28.990664500000005,0.0,1,2018-06-28,unknown,09:25,18.22,open_proxy,0.0
13,2018-06-28,completed,-106.51785559999986,-0.5954044471771932,28.597855600000003,106.51785559999917,1,2018-06-29,unknown,09:25,17.95,open_proxy,0.0
14,2018-06-29,completed,192.5164224000048,1.044015305856859,29.163577600000004,0.0,1,2018-07-02,unknown,09:25,18.2,open_proxy,0.0
15,2018-07-02,completed,4.151195500002966,0.02359974701536649,28.283804500000002,0.0,1,2018-07-03,unknown,09:25,17.54,open_proxy,0.0
16,2018-07-03,completed,153.59695200000095,0.8580835307262623,28.603048,0.0,1,2018-07-04,unknown,09:25,17.7,open_proxy,0.0
17,2018-07-04,completed,125.07018670000201,0.7284227530576705,27.844813300000002,0.0,1,2018-07-05,unknown,09:25,17.0,open_proxy,0.0
18,2018-07-05,completed,5.43608050000139,0.03205236143868744,27.628919500000002,0.0,1,2018-07-06,unknown,09:25,16.91,open_proxy,0.0
19,2018-07-06,completed,-45.140584999994715,-0.2619883052814551,27.910585,45.140584999993735,1,2018-07-09,unknown,09:25,17.23,open_proxy,0.0
20,2018-07-09,completed,-85.65086539999645,-0.4902739862621434,28.160865400000002,85.65086539999538,1,2018-07-10,unknown,09:25,17.51,open_proxy,0.0
21,2018-07-10,completed,354.8226790000035,2.045087487031721,28.027321000000004,0.0,1,2018-07-11,unknown,09:25,16.95,open_proxy,0.0
22,2018-07-11,completed,-43.957675000000954,-0.2640100600600658,27.307675,43.95767500000147,1,2018-07-12,unknown,09:25,16.65,open_proxy,0.0
23,2018-07-12,completed,213.5057826000022,1.1887849810690545,28.664217400000002,0.0,1,2018-07-13,unknown,09:25,17.7,open_proxy,0.0
24,2018-07-13,completed,-45.93598999999547,-0.26070368898975865,28.315990000000006,45.93598999999449,1,2018-07-16,unknown,09:25,17.62,open_proxy,0.0
25,2018-07-16,completed,-46.384679999996365,-0.26000381165917247,28.544680000000003,46.38467999999557,1,2018-07-17,unknown,09:25,17.84,open_proxy,0.0
26,2018-07-17,completed,-46.07875499999327,-0.26047911249289585,28.388755000000003,46.078754999995,1,2018-07-18,unknown,09:25,17.69,open_proxy,0.0
27,2018-07-18,completed,-15.08419469999852,-0.08764784834397746,27.8891947,15.08419469999717,1,2018-07-19,unknown,09:25,17.18,open_proxy,0.0
28,2018-07-19,completed,-24.51833479999741,-0.14482182398108334,27.598334800000003,24.51833479999914,1,2018-07-20,unknown,09:25,16.91,open_proxy,0.0
29,2018-07-20,completed,144.81545190000136,0.8370835369942276,27.979548100000006,0.0,1,2018-07-23,unknown,09:25,17.11,open_proxy,0.0
30,2018-07-23,completed,-25.170974799996724,-0.14591869449273465,27.9309748,25.170974799995747,1,2018-07-24,unknown,09:25,17.23,open_proxy,0.0
31,2018-07-24,completed,13.19783060000158,0.07307768881506965,28.772169400000003,0.0,1,2018-07-25,unknown,09:25,18.0,open_proxy,0.0
32,2018-07-25,completed,3.9064555000041326,0.02205790796162695,28.4085445,0.0,1,2018-07-26,unknown,09:25,17.66,open_proxy,0.0
33,2018-07-26,completed,33.82008080000252,0.19042838288289707,28.4599192,0.0,1,2018-07-27,unknown,09:25,17.68,open_proxy,0.0
34,2018-07-27,completed,44.783845900002305,0.25901588143436843,27.9711541,0.0,1,2018-07-30,unknown,09:25,17.2,open_proxy,0.0
35,2018-07-30,completed,-94.98303049999795,-0.5541600379229752,27.818030500000003,94.98303049999959,1,2018-07-31,unknown,09:25,17.19,open_proxy,0.0
36,2018-07-31,completed,-125.05981579999799,-0.7283623517763425,27.849815800000002,125.05981579999934,1,2018-08-01,unknown,09:25,17.25,open_proxy,0.0
37,2018-08-01,completed,35.410890800000395,0.20854470435807063,27.649109200000005,0.0,1,2018-08-02,unknown,09:25,16.9,open_proxy,0.0
38,2018-08-02,completed,-73.13708029999921,-0.45035147967979816,26.8820803,73.13708029999907,1,2018-08-03,unknown,09:25,16.27,open_proxy,0.0
39,2018-08-03,completed,-2.2236945999977715,-0.014065114484489383,26.433694600000003,2.2236945999975433,1,2018-08-06,unknown,09:25,15.77,open_proxy,0.0
40,2018-08-06,completed,-100.9092305999978,-0.6665074676353883,25.7392306,100.90923059999841,1,2018-08-07,unknown,09:25,15.2,open_proxy,0.0
41,2018-08-07,completed,98.35857639999958,0.6325310379421195,26.161423600000003,0.0,1,2018-08-08,unknown,09:25,15.41,open_proxy,0.0
42,2018-08-08,completed,-20.602494799997885,-0.13725845969352354,25.602494800000002,20.602494799997658,1,2018-08-09,unknown,09:25,14.99,open_proxy,0.0
43,2018-08-09,completed,58.602911000001825,0.38004481841765125,26.027089,0.0,1,2018-08-10,unknown,09:25,15.32,open_proxy,0.0
44,2018-08-10,completed,238.59453780000277,1.542304704589546,26.075462200000004,0.0,1,2018-08-13,unknown,09:25,15.19,open_proxy,0.0
45,2018-08-13,completed,-52.06614009999919,-0.33120954262086,26.341140100000004,52.06614009999976,1,2018-08-14,unknown,09:25,15.73,open_proxy,0.0
46,2018-08-14,completed,78.42975620000018,0.5056721869761456,26.120243800000004,0.0,1,2018-08-15,unknown,09:25,15.39,open_proxy,0.0
47,2018-08-15,completed,169.39433210000226,1.124796361885805,25.650667900000002,0.0,1,2018-08-16,unknown,09:25,14.85,open_proxy,0.0
48,2018-08-16,completed,-240.47215699999964,-1.6149909805238392,25.482157,240.47215700000015,1,2018-08-17,unknown,09:25,15.09,open_proxy,0.0
49,2018-08-17,completed,-59.84828519999777,-0.4090791879699096,25.2082852,59.84828519999792,1,2018-08-20,unknown,09:25,14.65,open_proxy,0.0
50,2018-08-20,completed,-20.41893979999785,-0.13685616487934216,25.5089398,20.418939799998043,1,2018-08-21,unknown,09:25,14.9,open_proxy,0.0
51,2018-08-21,completed,-10.61768969999707,-0.07069034420770352,25.612689700000004,10.617689699996845,1,2018-08-22,unknown,09:25,14.99,open_proxy,0.0
52,2018-08-22,completed,-70.07783029999742,-0.475426257123456,25.3228303,70.077830299997,1,2018-08-23,unknown,09:25,14.77,open_proxy,0.0
53,2018-08-23,completed,49.18916590000314,0.3251101513549447,25.7258341,0.0,1,2018-08-24,unknown,09:25,15.04,open_proxy,0.0
54,2018-08-24,completed,-50.57730509999871,-0.3374069719813123,25.582305100000006,50.57730509999783,1,2018-08-27,unknown,09:25,15.0,open_proxy,0.0
55,2018-08-27,completed,-41.22474499999701,-0.2692667864140889,25.914745,41.22474499999771,1,2018-08-28,unknown,09:25,15.31,open_proxy,0.0
56,2018-08-28,completed,-71.26074029999845,-0.4651484353785799,25.9257403,71.26074029999836,1,2018-08-29,unknown,09:25,15.35,open_proxy,0.0
57,2018-08-29,completed,-60.82724519999674,-0.4025628405029566,25.707245200000003,60.82724519999647,1,2018-08-30,unknown,09:25,15.13,open_proxy,0.0
58,2018-08-30,completed,9.841400500000404,0.06649594932432706,25.383599500000003,0.0,1,2018-08-31,unknown,09:25,14.75,open_proxy,0.0
59,2018-08-31,completed,39.87739580000184,0.2696240419202288,25.3726042,0.0,1,2018-09-03,unknown,09:25,14.71,open_proxy,0.0
60,2018-09-03,completed,-29.975449899997976,-0.20391462517005426,25.2804499,29.97544989999733,1,2018-09-04,unknown,09:25,14.69,open_proxy,0.0
61,2018-09-04,completed,29.5866657000034,0.19816922772942666,25.518334300000003,0.0,1,2018-09-05,unknown,09:25,14.86,open_proxy,0.0
62,2018-09-05,completed,-19.827484799997332,-0.13552621189335157,25.2074848,19.827484799996455,1,2018-09-06,unknown,09:25,14.61,open_proxy,0.0
63,2018-09-06,completed,-10.638084699999096,-0.07077900665335393,25.6230847,10.638084699998217,1,2018-09-07,unknown,09:25,15.0,open_proxy,0.0
64,2018-09-07,completed,49.6786459000008,0.3336376487575608,25.4763541,0.0,1,2018-09-10,unknown,09:25,14.8,open_proxy,0.0
65,2018-09-10,completed,-39.83788499999755,-0.27230269993163053,25.207885,39.837884999997186,1,2018-09-11,unknown,09:25,14.63,open_proxy,0.0
66,2018-09-11,completed,-29.95505489999777,-0.20391460108916112,25.270054900000005,29.955054899997776,1,2018-09-12,unknown,09:25,14.68,open_proxy,0.0
67,2018-09-12,completed,-190.0994414999983,-1.2914364232336843,25.304441500000003,190.09944149999865,1,2018-09-13,unknown,09:25,14.87,open_proxy,0.0
68,2018-09-13,completed,-40.16420499999721,-0.27156325219741184,25.374205000000003,40.16420499999731,1,2018-09-14,unknown,09:25,14.79,open_proxy,0.0
69,2018-09-14,completed,0.24410040000168465,0.0016719205479567441,25.1758996,0.0,1,2018-09-17,unknown,09:25,14.56,open_proxy,0.0
70,2018-09-17,completed,71.15748610000131,0.5021699795342365,24.7275139,0.0,1,2018-09-18,unknown,09:25,14.06,open_proxy,0.0
71,2018-09-18,completed,30.85115570000162,0.21559158420685967,24.873844300000002,0.0,1,2018-09-19,unknown,09:25,14.24,open_proxy,0.0
72,2018-09-19,completed,10.616410500000953,0.07362281900139357,24.988589500000003,0.0,1,2018-09-20,unknown,09:25,14.37,open_proxy,0.0
73,2018-09-20,completed,-69.11926529999864,-0.4843676615276709,24.834265300000002,69.119265299998,1,2018-09-21,unknown,09:25,14.3,open_proxy,0.0
74,2018-09-21,completed,60.58122600000179,0.4192472387543376,25.018774,0.0,1,2018-09-25,unknown,09:25,14.35,open_proxy,0.0
75,2018-09-25,completed,-209.51838669999802,-1.451963871794858,25.003386700000004,209.5183866999978,1,2018-09-26,unknown,09:25,14.6,open_proxy,0.0
76,2018-09-26,completed,20.35647560000111,0.1399070487972585,25.1235244,0.0,1,2018-09-27,unknown,09:25,14.49,open_proxy,0.0
77,2018-09-27,completed,-48.96610009999881,-0.34483169084506204,24.761100100000004,48.966100099998584,1,2018-09-28,unknown,09:25,14.21,open_proxy,0.0
78,2018-09-28,completed,201.08232240000038,1.41209496067416,24.797677600000004,0.0,1,2018-10-08,unknown,09:25,14.0,open_proxy,0.0
79,2018-10-08,completed,-78.00274039999744,-0.568533093294442,24.262740400000002,78.00274039999749,1,2018-10-09,unknown,09:25,13.76,open_proxy,0.0
80,2018-10-09,completed,-98.03353559999786,-0.7140097276037718,24.2735356,98.03353559999778,1,2018-10-10,unknown,09:25,13.79,open_proxy,0.0
81,2018-10-10,completed,662.4024620000017,4.831527804522259,24.237538000000004,0.0,1,2018-10-11,unknown,09:25,13.01,open_proxy,0.0
82,2018-10-11,retained_sale_restricted,0.0,0.0,0.0,0.0,0,2018-10-11,unknown,,,,
83,2018-10-12,completed,-74.41322039999939,-0.6221841170568511,22.4332204,74.41322039999977,1,2018-10-15,unknown,09:25,12.0,open_proxy,0.0
84,2018-10-15,completed,-44.25485509999852,-0.3722023137089867,22.3598551,44.25485509999817,1,2018-10-16,unknown,09:25,11.9,open_proxy,0.0
85,2018-10-16,completed,-233.70101700000038,-2.0198877873811614,22.031017000000002,233.70101700000123,1,2018-10-17,unknown,09:25,11.77,open_proxy,0.0
86,2018-10-17,completed,96.08308130000205,0.8170330042517181,22.221918700000003,0.0,1,2018-10-18,unknown,09:25,11.63,open_proxy,0.0
87,2018-10-18,completed,176.89969210000166,1.554478840949048,21.825307900000002,0.0,1,2018-10-19,unknown,09:25,11.17,open_proxy,0.0
88,2018-10-19,completed,-123.72539589999727,-1.0656795512489,22.070395900000005,123.72539589999724,1,2018-10-22,unknown,09:25,11.7,open_proxy,0.0
89,2018-10-22,completed,64.25232600000066,0.5079235256917048,23.147674000000002,0.0,1,2018-10-23,unknown,09:25,12.55,open_proxy,0.0
90,2018-10-23,completed,-24.856304899999028,-0.2039073412633226,22.6713049,24.856304899998577,1,2018-10-24,unknown,09:25,12.18,open_proxy,0.0
91,2018-10-24,completed,405.3672994000011,3.325408526661207,22.6627006,0.0,1,2018-10-25,unknown,09:25,11.75,open_proxy,0.0
92,2018-10-25,completed,-134.52600099999904,-1.1210500083333255,22.476001,134.52600099999836,1,2018-10-26,unknown,09:25,12.1,open_proxy,0.0
93,2018-10-26,completed,-74.67835539999842,-0.6176869760132211,22.5683554,74.6783553999976,1,2018-10-29,unknown,09:25,12.13,open_proxy,0.0
94,2018-10-29,completed,35.41963570000046,0.29345182850041807,22.545364300000003,0.0,1,2018-10-30,unknown,09:25,12.0,open_proxy,0.0
95,2018-10-30,completed,-184.75595149999893,-1.5269086900826356,22.580951500000005,184.75595149999936,1,2018-10-31,unknown,09:25,12.25,open_proxy,0.0
96,2018-10-31,completed,-265.10347729999927,-2.1641100187755042,22.7384773,265.1034772999992,1,2018-11-01,unknown,09:25,12.48,open_proxy,0.0
97,2018-11-01,completed,-335.34382799999753,-2.7153346396760933,22.843828000000002,335.3438279999973,1,2018-11-02,unknown,09:25,12.65,open_proxy,0.0
98,2018-11-02,completed,-45.7232950999988,-0.3625955202220365,23.1082951,45.72329509999872,1,2018-11-05,unknown,09:25,12.62,open_proxy,0.0
99,2018-11-05,completed,64.35430099999988,0.5107484206349197,23.095699,0.0,1,2018-11-06,unknown,09:25,12.5,open_proxy,0.0
100,2018-11-06,completed,33.951195700002,0.2654511000782018,23.293804300000005,0.0,1,2018-11-07,unknown,09:25,12.72,open_proxy,0.0
101,2018-11-07,completed,-175.62773639999767,-1.4016579122106758,23.027736400000002,175.62773639999796,1,2018-11-08,unknown,09:25,12.67,open_proxy,0.0
102,2018-11-08,completed,4.751395400001727,0.038348631154170525,22.878604600000003,0.0,1,2018-11-09,unknown,09:25,12.35,open_proxy,0.0
103,2018-11-09,completed,-25.16222989999848,-0.2039078598054982,22.8272299,25.162229899999147,1,2018-11-12,unknown,09:25,12.33,open_proxy,0.0
104,2018-11-12,completed,184.43709719999958,1.4649491437648896,23.0829028,0.0,1,2018-11-13,unknown,09:25,12.37,open_proxy,0.0
105,2018-11-13,completed,-35.84046499999902,-0.2828765982636071,23.170465,35.84046499999931,1,2018-11-14,unknown,09:25,12.67,open_proxy,0.0
106,2018-11-14,completed,-15.646509799998768,-0.12437607154212056,23.076509800000004,15.646509799998967,1,2018-11-15,unknown,09:25,12.56,open_proxy,0.0
107,2018-11-15,completed,-56.29955520000013,-0.43676924127230515,23.3995552,56.299555199999304,1,2018-11-16,unknown,09:25,12.91,open_proxy,0.0
108,2018-11-16,completed,-66.24357029999871,-0.515113299377906,23.368570300000002,66.24357029999919,1,2018-11-19,unknown,09:25,12.89,open_proxy,0.0
109,2018-11-19,completed,83.50811120000236,0.6413833425499413,23.5318888,0.0,1,2018-11-20,unknown,09:25,12.9,open_proxy,0.0
110,2018-11-20,completed,104.3343113999999,0.8267378082408867,23.115688600000002,0.0,1,2018-11-21,unknown,09:25,12.48,open_proxy,0.0
111,2018-11-21,completed,-35.534539999999566,-0.28382220447283996,23.014539999999997,35.53453999999874,1,2018-11-22,unknown,09:25,12.52,open_proxy,0.0
112,2018-11-22,completed,-65.36658529999895,-0.5258775969428716,22.921585300000004,65.3665852999984,1,2018-11-23,unknown,09:25,12.46,open_proxy,0.0
113,2018-11-23,completed,-34.086494999997676,-0.28862400508042063,22.276495000000004,34.08649499999774,1,2018-11-26,unknown,09:25,11.81,open_proxy,0.0
114,2018-11-26,completed,-93.95453559999851,-0.8009764330775662,22.194535600000002,93.95453559999805,1,2018-11-27,unknown,09:25,11.79,open_proxy,0.0
115,2018-11-27,completed,-33.78057000000005,-0.2897132933104635,22.12057,33.78057000000081,1,2018-11-28,unknown,09:25,11.66,open_proxy,0.0
116,2018-11-28,completed,-104.08210569999711,-0.8827998787107474,22.257105700000004,104.08210569999756,1,2018-11-29,unknown,09:25,11.86,open_proxy,0.0
117,2018-11-29,completed,-33.372669999999566,-0.29121003490401015,21.912670000000006,33.372669999998834,1,2018-11-30,unknown,09:25,11.46,open_proxy,0.0
118,2018-11-30,completed,-533.7754399999992,-4.629448742411094,21.995440000000002,533.7754399999994,1,2018-12-03,unknown,09:25,12.03,open_proxy,0.0
119,2018-12-03,completed,-74.49480039999838,-0.6207900033333199,22.4748004,74.49480039999798,1,2018-12-04,unknown,09:25,12.04,open_proxy,0.0
120,2018-12-04,completed,175.43125210000136,1.4498450586776972,22.573747900000004,0.0,1,2018-12-05,unknown,09:25,11.89,open_proxy,0.0
121,2018-12-05,completed,114.99215150000205,0.9348955406504232,22.7828485,0.0,1,2018-12-06,unknown,09:25,12.15,open_proxy,0.0
122,2018-12-06,completed,-64.40802029999837,-0.5385285978260733,22.4330203,64.40802029999759,1,2018-12-07,unknown,09:25,11.99,open_proxy,0.0
123,2018-12-07,completed,75.74636110000216,0.6354560494966625,22.388638900000004,0.0,1,2018-12-10,unknown,09:25,11.81,open_proxy,0.0
124,2018-12-10,completed,-14.300439799997907,-0.11997013255031802,22.390439800000003,14.300439799997548,1,2018-12-11,unknown,09:25,11.9,open_proxy,0.0
125,2018-12-11,completed,-94.5052005999986,-0.7875433383333217,22.4752006,94.50520059999872,1,2018-12-12,unknown,09:25,12.06,open_proxy,0.0
126,2018-12-12,completed,-94.68875559999864,-0.7831989710504437,22.568755600000003,94.68875559999833,1,2018-12-13,unknown,09:25,12.15,open_proxy,0.0
127,2018-12-13,completed,-14.95307979999722,-0.12216568464050016,22.7230798,14.953079799997795,1,2018-12-14,unknown,09:25,12.22,open_proxy,0.0
128,2018-12-14,completed,25.434830600001465,0.21090240961858595,22.535169400000004,0.0,1,2018-12-17,unknown,09:25,12.0,open_proxy,0.0
129,2018-12-17,completed,44.99654080000261,0.3664213420195653,22.763459200000003,0.0,1,2018-12-18,unknown,09:25,12.2,open_proxy,0.0
130,2018-12-18,completed,-44.94828509999825,-0.36752481684381233,22.7132851,44.94828509999752,1,2018-12-19,unknown,09:25,12.24,open_proxy,0.0
131,2018-12-19,completed,-24.32603489999913,-0.20390641156746966,22.4010349,24.326034899999286,1,2018-12-20,unknown,09:25,11.92,open_proxy,0.0
132,2018-12-20,completed,36.01109070000098,0.3056968650254752,22.2439093,0.0,1,2018-12-21,unknown,09:25,11.71,open_proxy,0.0
133,2018-12-21,completed,-23.97931989999927,-0.20390578146257882,22.224319900000005,23.97931989999961,1,2018-12-24,unknown,09:25,11.75,open_proxy,0.0
134,2018-12-24,completed,135.81835170000141,1.1413306865546338,22.3666483,0.0,1,2018-12-25,unknown,09:25,11.73,open_proxy,0.0
135,2018-12-25,completed,16.000690500000758,0.1358292911714835,22.2443095,0.0,1,2018-12-26,unknown,09:25,11.73,open_proxy,0.0
136,2018-12-26,completed,-174.0981113999986,-1.4779126604414143,22.2481114,174.09811139999874,1,2018-12-27,unknown,09:25,11.92,open_proxy,0.0
137,2018-12-27,completed,-73.59742039999843,-0.6366558858131351,22.017420400000002,73.59742039999765,1,2018-12-28,unknown,09:25,11.6,open_proxy,0.0
138,2018-12-28,completed,-103.67420570000027,-0.8945142855910291,22.0492057,103.67420570000104,1,2019-01-02,unknown,09:25,11.66,open_proxy,0.0
139,2019-01-02,completed,-3.6425996999993915,-0.03140172155171889,22.0575997,3.6425996999987547,1,2019-01-03,unknown,09:25,11.57,open_proxy,0.0
140,2019-01-03,completed,126.58816160000094,1.0988555694444526,21.9718384,0.0,1,2019-01-04,unknown,09:25,11.36,open_proxy,0.0
141,2019-01-04,completed,-143.8173760999983,-1.2344839150214446,22.112376100000006,143.817376099998,1,2019-01-07,unknown,09:25,11.76,open_proxy,0.0
142,2019-01-07,completed,6.077070400002381,0.051763802385028805,22.2029296,0.0,1,2019-01-08,unknown,09:25,11.7,open_proxy,0.0
143,2019-01-08,completed,-83.94933549999931,-0.7156806095481612,22.1943355,83.9493354999995,1,2019-01-09,unknown,09:25,11.78,open_proxy,0.0
144,2019-01-09,completed,5.302060400001831,0.04374637293730883,22.5979396,0.0,1,2019-01-10,unknown,09:25,12.08,open_proxy,0.0
145,2019-01-10,completed,-24.52998489999937,-0.20390677389858164,22.5049849,24.529984900000272,1,2019-01-11,unknown,09:25,12.02,open_proxy,0.0
146,2019-01-11,completed,-74.84151539999826,-0.6149672588331822,22.6515154,74.84151539999766,1,2019-01-14,unknown,09:25,12.21,open_proxy,0.0
147,2019-01-14,completed,-4.662349699998775,-0.03853181570246922,22.577349700000003,4.662349699998231,1,2019-01-15,unknown,09:25,12.07,open_proxy,0.0
148,2019-01-15,completed,-55.05546019999848,-0.44833436644949903,22.765460200000003,55.05546019999929,1,2019-01-16,unknown,09:25,12.3,open_proxy,0.0
149,2019-01-16,completed,-64.73434029999802,-0.5341117186468484,22.5993403,64.73434029999771,1,2019-01-17,unknown,09:25,12.15,open_proxy,0.0
150,2019-01-17,completed,5.6487754000016945,0.04727008702930288,22.421224600000002,0.0,1,2019-01-18,unknown,09:25,11.91,open_proxy,0.0
151,2019-01-18,completed,-4.5603746999995645,-0.03784543319501713,22.5253747,4.560374700000466,1,2019-01-21,unknown,09:25,12.02,open_proxy,0.0
152,2019-01-21,completed,-34.6167649999994,-0.2868000414250157,22.546765,34.61676499999885,1,2019-01-22,unknown,09:25,12.07,open_proxy,0.0
153,2019-01-22,completed,-14.218859799997082,-0.1196873720538475,22.3488598,14.218859799997517,1,2019-01-23,unknown,09:25,11.86,open_proxy,0.0
154,2019-01-23,completed,-44.152880099999315,-0.37291283868242664,22.307880100000002,44.15288009999858,1,2019-01-24,unknown,09:25,11.85,open_proxy,0.0
155,2019-01-24,completed,-54.17847519999872,-0.4572023223628584,22.318475199999998,54.1784751999985,1,2019-01-25,unknown,09:25,11.87,open_proxy,0.0
156,2019-01-25,completed,-114.10770079999834,-0.9670144135593081,22.2677008,114.10770079999747,1,2019-01-28,unknown,09:25,11.88,open_proxy,0.0
157,2019-01-28,completed,-3.9689196999990486,-0.03374931717686266,22.223919700000003,3.968919699998878,1,2019-01-29,unknown,09:25,11.73,open_proxy,0.0
158,2019-01-29,completed,-43.58182009999901,-0.3770053641868426,22.0168201,43.58182009999837,1,2019-01-30,unknown,09:25,11.57,open_proxy,0.0
159,2019-01-30,completed,-93.64861059999905,-0.8087099360967103,22.038610600000002,93.6486105999993,1,2019-01-31,unknown,09:25,11.64,open_proxy,0.0
160,2019-01-31,completed,-113.49585079999945,-0.9869204417391256,21.9558508,113.49585079999997,1,2019-02-01,unknown,09:25,11.58,open_proxy,0.0
161,2019-02-01,completed,-4.254449699998294,-0.03575167815124617,22.3694497,4.2544496999980765,1,2019-02-11,unknown,09:25,11.87,open_proxy,0.0
162,2019-02-11,completed,-174.85272639999712,-1.4391170897119105,22.632726400000003,174.85272639999675,1,2019-02-12,unknown,09:25,12.29,open_proxy,0.0
163,2019-02-12,completed,-95.606530599997,-0.7624125247208693,23.036530600000003,95.6065305999964,1,2019-02-13,unknown,09:25,12.6,open_proxy,0.0
164,2019-02-13,completed,-548.3899100999977,-3.976721610587365,24.344910100000003,548.389910099997,1,2019-02-14,unknown,09:25,14.3,open_proxy,0.0
165,2019-02-14,completed,101.80533140000347,0.7345262005772256,24.404668600000004,0.0,1,2019-02-15,unknown,09:25,13.72,open_proxy,0.0
166,2019-02-15,completed,-177.70802639999866,-1.3114983498154884,24.0880264,177.70802639999783,1,2019-02-18,unknown,09:25,13.69,open_proxy,0.0
167,2019-02-18,completed,-58.4614251999965,-0.41907831684585306,24.501425200000003,58.46142519999739,1,2019-02-19,unknown,09:25,13.97,open_proxy,0.0
168,2019-02-19,completed,-48.39504009999668,-0.34766551795974626,24.4700401,48.39504009999655,1,2019-02-20,unknown,09:25,13.93,open_proxy,0.0
169,2019-02-20,completed,1.7533304000023735,0.012650291486308612,24.406669600000004,0.0,1,2019-02-21,unknown,09:25,13.82,open_proxy,0.0
170,2019-02-21,completed,-7.884759699998575,-0.0576371323099311,24.2197597,7.88475969999854,1,2019-02-22,unknown,09:25,13.65,open_proxy,0.0
171,2019-02-22,completed,-398.9237585999995,-2.831254496806242,24.6537586,398.9237585999999,1,2019-02-25,unknown,09:25,14.45,open_proxy,0.0
172,2019-02-25,completed,-60.92922019999777,-0.40190778496040747,25.7592202,60.92922019999787,1,2019-02-26,unknown,09:25,15.18,open_proxy,0.0
173,2019-02-26,completed,9.2295505000015,0.06112285099338741,25.695449500000002,0.0,1,2019-02-27,unknown,09:25,15.05,open_proxy,0.0
174,2019-02-27,completed,39.5918658000026,0.26518329403886537,25.518134200000002,0.0,1,2019-02-28,unknown,09:25,14.85,open_proxy,0.0
175,2019-02-28,completed,-160.83845619999923,-1.0658612074221288,25.6884562,160.8384561999992,1,2019-03-01,unknown,09:25,15.21,open_proxy,0.0
176,2019-03-01,completed,-90.78166049999736,-0.6020004011936164,25.6766605,90.78166049999709,1,2019-03-04,unknown,09:25,15.13,open_proxy,0.0
177,2019-03-04,completed,-41.22474499999701,-0.2692667864140889,25.914745,41.22474499999771,1,2019-03-05,unknown,09:25,15.31,open_proxy,0.0
178,2019-03-05,completed,-141.56227599999735,-0.9162606860841253,26.062276000000004,141.56227599999693,1,2019-03-06,unknown,09:25,15.55,open_proxy,0.0
179,2019-03-06,completed,-74.11604030000181,-0.4432777529904415,27.381040300000002,74.11604030000308,1,2019-03-07,unknown,09:25,16.75,open_proxy,0.0
180,2019-03-07,completed,645.2998019000037,3.7539255491565076,27.855198100000006,0.0,1,2019-03-08,unknown,09:25,16.5,open_proxy,0.0
181,2019-03-08,completed,-52.270090099999436,-0.33040512073324546,26.4450901,52.270090099998924,1,2019-03-11,unknown,09:25,15.83,open_proxy,0.0
182,2019-03-11,completed,-223.37824179999976,-1.3687392267156846,26.9682418,223.37824179999916,1,2019-03-12,unknown,09:25,16.5,open_proxy,0.0
183,2019-03-12,completed,137.0944918000016,0.8473083547589716,26.815508200000004,0.0,1,2019-03-13,unknown,09:25,16.0,open_proxy,0.0
184,2019-03-13,completed,-21.234739799998813,-0.13860796214098442,25.924739800000005,21.23473979999835,1,2019-03-14,unknown,09:25,15.3,open_proxy,0.0
185,2019-03-14,completed,-150.0990360999999,-1.019002281737949,25.314036100000003,150.09903610000038,1,2019-03-15,unknown,09:25,14.84,open_proxy,0.0
186,2019-03-15,completed,-130.3537708999969,-0.8772124555854435,25.4487709,130.35377089999747,1,2019-03-18,unknown,09:25,14.95,open_proxy,0.0
