date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-03,15:00,SELL,1000,18.22,18201.78,23.5658156,0.0,0.0,18178.2141844,1000,2020-01-03
2020-01-06,09:25,BUY,1000,18.01,18028.01,5.3605602,0.0,0.0,144.84362420000252,2000,2020-01-03
2020-01-10,15:00,SELL,1000,18.03,18011.97,23.372209400000003,0.0,0.0,18133.441414800003,1000,2020-01-10
2020-01-13,09:25,BUY,1000,18.02,18038.019999999997,5.3607604,0.0,0.0,90.06065440000748,2000,2020-01-10
2020-01-14,15:00,SELL,1000,18.39,18371.61,23.739042200000004,0.0,0.0,18437.93161220001,1000,2020-01-14
2020-01-15,09:25,BUY,1000,18.35,18368.35,5.367367,0.0,0.0,64.21424520001165,2000,2020-01-14
2020-01-16,15:00,SELL,1000,18.41,18391.59,23.759421800000002,0.0,0.0,18432.04482340001,1000,2020-01-16
2020-01-17,09:25,BUY,1000,18.41,18428.409999999996,5.3685682,0.0,1.7337447999852884,0.0,2000,2020-01-16
2020-02-13,15:00,SELL,1000,18.42,18401.58,23.769611600000005,0.0,0.0,18377.8103884,1000,2020-02-13
2020-02-14,09:25,BUY,1000,18.26,18278.26,5.3655652,0.0,0.0,94.18482320000112,2000,2020-02-13
2020-02-19,15:00,SELL,1000,18.49,18471.51,23.8409402,0.0,0.0,18541.853883,1000,2020-02-19
2020-02-20,09:25,BUY,1000,18.59,18608.589999999997,5.3721718,0.0,72.10828879999826,0.0,2000,2020-02-19
2020-02-28,15:00,SELL,1000,17.08,17062.92,22.4041784,0.0,0.0,17040.515821599998,1000,2020-02-28
2020-03-02,09:25,BUY,1000,17.3,17317.3,5.346346,0.0,282.13052439999956,0.0,2000,2020-02-28
2020-03-03,15:00,SELL,1000,17.44,17422.56,22.771011200000004,0.0,0.0,17399.788988800003,1000,2020-03-03
2020-03-04,09:25,BUY,1000,17.23,17247.23,5.3449446,0.0,0.0,147.2140442000018,2000,2020-03-03
2020-03-09,15:00,SELL,1000,16.18,16163.82,21.487096400000002,0.0,0.0,16289.546947800001,1000,2020-03-09
2020-03-10,09:25,BUY,1000,15.98,15995.979999999998,5.3199196,0.0,0.0,288.2470282000031,2000,2020-03-09
2020-03-11,15:00,SELL,1000,16.54,16523.46,21.8539292,0.0,0.0,16789.853099000004,1000,2020-03-11
2020-03-12,09:25,BUY,1000,16.25,16266.249999999998,5.325325,0.0,0.0,518.2777740000056,2000,2020-03-11
2020-03-16,15:00,SELL,1000,14.3,14285.7,19.571414000000004,0.0,0.0,14784.406360000006,1000,2020-03-16
2020-03-17,09:25,BUY,1000,14.39,14404.389999999998,5.2880878,0.0,0.0,374.7282722000091,2000,2020-03-16
2020-03-18,15:00,SELL,1000,13.56,13546.44,18.817368800000004,0.0,0.0,13902.350903400009,1000,2020-03-18
2020-03-19,09:25,BUY,1000,13.55,13563.55,5.271271,0.0,0.0,333.5296324000101,2000,2020-03-18
2020-03-23,15:00,SELL,1000,12.52,12507.48,17.7576296,0.0,0.0,12823.252002800009,1000,2020-03-23
